Original_X,Original_Y,Original_Z,Noisy_X,Noisy_Y,Noisy_Z,Filtered_X,Filtered_Y,Filtered_Z
0.70392,1.43847,-0.00100964,0.699273,1.39609,-0.000996759,-1.13211,0.871533,-0.0783038
0.716155,1.45092,-0.00100881,0.696264,1.45527,-0.000961282,-1.14951,0.894223,-0.0796251
0.740707,1.47539,-0.00101026,0.702643,1.46548,-0.000998754,-1.16686,0.917297,-0.0810067
0.75318,1.48758,-0.00100842,0.749653,1.42319,-0.00103364,-1.18582,0.943255,-0.0825534
0.765755,1.49972,-0.00100911,0.780099,1.50012,-0.000982504,-1.19959,0.962522,-0.0837
0.79092,1.52354,-0.00100927,0.815567,1.53833,-0.000962698,-1.21256,0.98094,-0.0847978
0.810062,1.54122,-0.00100998,0.837635,1.55905,-0.00102647,-1.22392,0.997283,-0.0857737
0.829342,1.55867,-0.00100806,0.849365,1.52053,-0.00100431,-1.23774,1.01764,-0.0869758
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.25655,1.04604,-0.0886585
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.26752,1.06291,-0.0896585
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.28054,1.08325,-0.0908666
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.29519,1.10674,-0.0922689
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.30524,1.12314,-0.0932681
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.31771,1.14389,-0.0945332
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.32838,1.16196,-0.0956362
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.33929,1.18082,-0.0967879
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.35456,1.20793,-0.0984656
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
0.835759,1.56441,-0.00100819,0.87287,1.59423,-0.00100844,-1.36384,1.22488,-0.099512
